rt,polarity,source,ms_level,scan_type,mz_range,peak_count,mz,intensity
5.8215,+,ESI,ms1,line,80.0000-1800.0001,11,313.1033,64
5.8215,+,ESI,ms1,line,80.0000-1800.0001,11,315.0866,76
5.8215,+,ESI,ms1,line,80.0000-1800.0001,11,337.2329,67
5.8215,+,ESI,ms1,line,80.0000-1800.0001,11,393.2974,796
5.8215,+,ESI,ms1,line,80.0000-1800.0001,11,394.2975,214
5.8215,+,ESI,ms1,line,80.0000-1800.0001,11,413.2643,794
5.8215,+,ESI,ms1,line,80.0000-1800.0001,11,414.2638,194
5.82985,+,ESI,ms1,line,80.0000-1800.0001,11,149.0256,92
5.82985,+,ESI,ms1,line,80.0000-1800.0001,11,173.0808,205
5.82985,+,ESI,ms1,line,80.0000-1800.0001,11,297.2360,64
5.82985,+,ESI,ms1,line,80.0000-1800.0001,11,301.1425,93
5.82985,+,ESI,ms1,line,80.0000-1800.0001,11,312.1017,596
5.82985,+,ESI,ms1,line,80.0000-1800.0001,11,313.1056,72
5.82985,+,ESI,ms1,line,80.0000-1800.0001,11,315.0811,78
5.82985,+,ESI,ms1,line,80.0000-1800.0001,11,393.2981,759
5.82985,+,ESI,ms1,line,80.0000-1800.0001,11,394.2958,223
5.82985,+,ESI,ms1,line,80.0000-1800.0001,11,413.2649,814
5.82985,+,ESI,ms1,line,80.0000-1800.0001,11,414.2677,210
5.8382,+,ESI,ms1,line,80.0000-1800.0001,11,149.0243,105
5.8382,+,ESI,ms1,line,80.0000-1800.0001,11,173.0799,230
5.8382,+,ESI,ms1,line,80.0000-1800.0001,11,297.2391,79
5.8382,+,ESI,ms1,line,80.0000-1800.0001,11,301.1417,145
5.8382,+,ESI,ms1,line,80.0000-1800.0001,11,312.1025,601
5.8382,+,ESI,ms1,line,80.0000-1800.0001,11,313.1070,66
5.8382,+,ESI,ms1,line,80.0000-1800.0001,11,315.0786,107
5.8382,+,ESI,ms1,line,80.0000-1800.0001,11,393.2992,692
5.8382,+,ESI,ms1,line,80.0000-1800.0001,11,394.2981,198
5.8382,+,ESI,ms1,line,80.0000-1800.0001,11,413.2650,832
5.8382,+,ESI,ms1,line,80.0000-1800.0001,11,414.2691,209
5.84655,+,ESI,ms1,line,80.0000-1800.0001,12,149.0233,99
5.84655,+,ESI,ms1,line,80.0000-1800.0001,12,173.0803,219
5.84655,+,ESI,ms1,line,80.0000-1800.0001,12,297.2399,100
5.84655,+,ESI,ms1,line,80.0000-1800.0001,12,301.1450,142
5.84655,+,ESI,ms1,line,80.0000-1800.0001,12,312.1024,592
5.84655,+,ESI,ms1,line,80.0000-1800.0001,12,313.1078,65
5.84655,+,ESI,ms1,line,80.0000-1800.0001,12,315.0774,89
5.84655,+,ESI,ms1,line,80.0000-1800.0001,12,337.2367,64
5.84655,+,ESI,ms1,line,80.0000-1800.0001,12,393.2987,675
5.84655,+,ESI,ms1,line,80.0000-1800.0001,12,394.3010,183
5.84655,+,ESI,ms1,line,80.0000-1800.0001,12,413.2663,827
5.84655,+,ESI,ms1,line,80.0000-1800.0001,12,414.2700,222
5.85488,+,ESI,ms1,line,80.0000-1800.0001,11,149.0230,127
5.85488,+,ESI,ms1,line,80.0000-1800.0001,11,173.0814,225
5.85488,+,ESI,ms1,line,80.0000-1800.0001,11,297.2403,81
5.85488,+,ESI,ms1,line,80.0000-1800.0001,11,301.1447,129
5.85488,+,ESI,ms1,line,80.0000-1800.0001,11,312.1023,592
5.85488,+,ESI,ms1,line,80.0000-1800.0001,11,313.1031,77
5.85488,+,ESI,ms1,line,80.0000-1800.0001,11,315.0809,84
5.85488,+,ESI,ms1,line,80.0000-1800.0001,11,393.2984,684
5.85488,+,ESI,ms1,line,80.0000-1800.0001,11,394.2988,159
5.85488,+,ESI,ms1,line,80.0000-1800.0001,11,413.2657,894
5.85488,+,ESI,ms1,line,80.0000-1800.0001,11,414.2716,207
5.86327,+,ESI,ms1,line,80.0000-1800.0001,10,149.0230,153
5.86327,+,ESI,ms1,line,80.0000-1800.0001,10,173.0809,187
5.86327,+,ESI,ms1,line,80.0000-1800.0001,10,301.1407,130
5.86327,+,ESI,ms1,line,80.0000-1800.0001,10,312.1028,615
5.86327,+,ESI,ms1,line,80.0000-1800.0001,10,313.1095,93
5.86327,+,ESI,ms1,line,80.0000-1800.0001,10,315.0825,84
5.86327,+,ESI,ms1,line,80.0000-1800.0001,10,393.2976,678
5.86327,+,ESI,ms1,line,80.0000-1800.0001,10,394.3019,189
5.86327,+,ESI,ms1,line,80.0000-1800.0001,10,413.2645,913
5.86327,+,ESI,ms1,line,80.0000-1800.0001,10,414.2683,237
5.87162,+,ESI,ms1,line,80.0000-1800.0001,11,149.0239,144
5.87162,+,ESI,ms1,line,80.0000-1800.0001,11,173.0799,210
5.87162,+,ESI,ms1,line,80.0000-1800.0001,11,301.1394,139
5.87162,+,ESI,ms1,line,80.0000-1800.0001,11,312.1033,565
5.87162,+,ESI,ms1,line,80.0000-1800.0001,11,313.1094,95
5.87162,+,ESI,ms1,line,80.0000-1800.0001,11,315.0790,82
5.87162,+,ESI,ms1,line,80.0000-1800.0001,11,393.2973,643
5.87162,+,ESI,ms1,line,80.0000-1800.0001,11,394.3018,171
5.87162,+,ESI,ms1,line,80.0000-1800.0001,11,413.2645,875
5.87162,+,ESI,ms1,line,80.0000-1800.0001,11,414.2700,328
5.87162,+,ESI,ms1,line,80.0000-1800.0001,11,427.2395,68
5.87997,+,ESI,ms1,line,80.0000-1800.0001,11,149.0247,123
5.87997,+,ESI,ms1,line,80.0000-1800.0001,11,173.0794,225
5.87997,+,ESI,ms1,line,80.0000-1800.0001,11,262.0937,66
5.87997,+,ESI,ms1,line,80.0000-1800.0001,11,301.1414,137
5.87997,+,ESI,ms1,line,80.0000-1800.0001,11,312.1027,581
5.87997,+,ESI,ms1,line,80.0000-1800.0001,11,313.1095,71
5.87997,+,ESI,ms1,line,80.0000-1800.0001,11,315.0783,94
5.87997,+,ESI,ms1,line,80.0000-1800.0001,11,393.2978,614
5.87997,+,ESI,ms1,line,80.0000-1800.0001,11,394.3014,175
5.87997,+,ESI,ms1,line,80.0000-1800.0001,11,413.2651,936
5.87997,+,ESI,ms1,line,80.0000-1800.0001,11,414.2685,315
5.8883,+,ESI,ms1,line,80.0000-1800.0001,11,149.0254,119
5.8883,+,ESI,ms1,line,80.0000-1800.0001,11,173.0796,253
5.8883,+,ESI,ms1,line,80.0000-1800.0001,11,297.2360,75
5.8883,+,ESI,ms1,line,80.0000-1800.0001,11,301.1446,126
5.8883,+,ESI,ms1,line,80.0000-1800.0001,11,312.1039,536
5.8883,+,ESI,ms1,line,80.0000-1800.0001,11,313.1098,66
5.8883,+,ESI,ms1,line,80.0000-1800.0001,11,315.0787,86
5.8883,+,ESI,ms1,line,80.0000-1800.0001,11,393.2967,612
5.8883,+,ESI,ms1,line,80.0000-1800.0001,11,394.3020,135
5.8883,+,ESI,ms1,line,80.0000-1800.0001,11,413.2644,914
5.8883,+,ESI,ms1,line,80.0000-1800.0001,11,414.2679,262
5.89665,+,ESI,ms1,line,80.0000-1800.0001,9,149.0259,117
5.89665,+,ESI,ms1,line,80.0000-1800.0001,9,173.0786,212
5.89665,+,ESI,ms1,line,80.0000-1800.0001,9,301.1434,126
5.89665,+,ESI,ms1,line,80.0000-1800.0001,9,312.1039,522
5.89665,+,ESI,ms1,line,80.0000-1800.0001,9,315.0784,89
5.89665,+,ESI,ms1,line,80.0000-1800.0001,9,393.2958,616
5.89665,+,ESI,ms1,line,80.0000-1800.0001,9,394.3023,124
5.89665,+,ESI,ms1,line,80.0000-1800.0001,9,413.2638,866
5.89665,+,ESI,ms1,line,80.0000-1800.0001,9,414.2705,291
5.905,+,ESI,ms1,line,80.0000-1800.0001,10,149.0252,114
5.905,+,ESI,ms1,line,80.0000-1800.0001,10,173.0801,256
5.905,+,ESI,ms1,line,80.0000-1800.0001,10,301.1430,131
5.905,+,ESI,ms1,line,80.0000-1800.0001,10,312.1041,525
5.905,+,ESI,ms1,line,80.0000-1800.0001,10,313.1063,96
5.905,+,ESI,ms1,line,80.0000-1800.0001,10,315.0744,98
5.905,+,ESI,ms1,line,80.0000-1800.0001,10,393.2955,518
5.905,+,ESI,ms1,line,80.0000-1800.0001,10,394.3014,121
5.905,+,ESI,ms1,line,80.0000-1800.0001,10,413.2647,809
5.905,+,ESI,ms1,line,80.0000-1800.0001,10,414.2714,288
5.91335,+,ESI,ms1,line,80.0000-1800.0001,12,149.0249,112
5.91335,+,ESI,ms1,line,80.0000-1800.0001,12,173.0800,225
5.91335,+,ESI,ms1,line,80.0000-1800.0001,12,290.1220,70
5.91335,+,ESI,ms1,line,80.0000-1800.0001,12,297.2364,77
5.91335,+,ESI,ms1,line,80.0000-1800.0001,12,301.1449,121
5.91335,+,ESI,ms1,line,80.0000-1800.0001,12,312.1027,523
5.91335,+,ESI,ms1,line,80.0000-1800.0001,12,313.1065,77
5.91335,+,ESI,ms1,line,80.0000-1800.0001,12,315.0751,74
5.91335,+,ESI,ms1,line,80.0000-1800.0001,12,393.2964,546
5.91335,+,ESI,ms1,line,80.0000-1800.0001,12,394.3005,126
5.91335,+,ESI,ms1,line,80.0000-1800.0001,12,413.2655,802
5.91335,+,ESI,ms1,line,80.0000-1800.0001,12,414.2729,261
5.9217,+,ESI,ms1,line,80.0000-1800.0001,13,149.0262,153
5.9217,+,ESI,ms1,line,80.0000-1800.0001,13,173.0801,199
5.9217,+,ESI,ms1,line,80.0000-1800.0001,13,297.2360,75
5.9217,+,ESI,ms1,line,80.0000-1800.0001,13,301.1464,128
5.9217,+,ESI,ms1,line,80.0000-1800.0001,13,312.1034,473
5.9217,+,ESI,ms1,line,80.0000-1800.0001,13,313.1062,103
5.9217,+,ESI,ms1,line,80.0000-1800.0001,13,315.0741,68
5.9217,+,ESI,ms1,line,80.0000-1800.0001,13,336.2594,82
5.9217,+,ESI,ms1,line,80.0000-1800.0001,13,393.2970,544
5.9217,+,ESI,ms1,line,80.0000-1800.0001,13,394.2988,99
5.9217,+,ESI,ms1,line,80.0000-1800.0001,13,413.2654,770
5.9217,+,ESI,ms1,line,80.0000-1800.0001,13,414.2731,240
5.9217,+,ESI,ms1,line,80.0000-1800.0001,13,427.2405,66
5.93003,+,ESI,ms1,line,80.0000-1800.0001,12,149.0260,129
5.93003,+,ESI,ms1,line,80.0000-1800.0001,12,173.0815,189
5.93003,+,ESI,ms1,line,80.0000-1800.0001,12,297.2381,69
5.93003,+,ESI,ms1,line,80.0000-1800.0001,12,301.1483,118
5.93003,+,ESI,ms1,line,80.0000-1800.0001,12,312.1040,475
5.93003,+,ESI,ms1,line,80.0000-1800.0001,12,313.1049,85
5.93003,+,ESI,ms1,line,80.0000-1800.0001,12,315.0763,91
5.93003,+,ESI,ms1,line,80.0000-1800.0001,12,336.2581,67
5.93003,+,ESI,ms1,line,80.0000-1800.0001,12,393.2974,563
5.93003,+,ESI,ms1,line,80.0000-1800.0001,12,394.2970,123
5.93003,+,ESI,ms1,line,80.0000-1800.0001,12,413.2652,781
5.93003,+,ESI,ms1,line,80.0000-1800.0001,12,414.2716,235
5.93838,+,ESI,ms1,line,80.0000-1800.0001,12,149.0259,106
5.93838,+,ESI,ms1,line,80.0000-1800.0001,12,173.0806,192
5.93838,+,ESI,ms1,line,80.0000-1800.0001,12,297.2372,72
5.93838,+,ESI,ms1,line,80.0000-1800.0001,12,301.1462,131
5.93838,+,ESI,ms1,line,80.0000-1800.0001,12,312.1039,540
5.93838,+,ESI,ms1,line,80.0000-1800.0001,12,313.1049,105
5.93838,+,ESI,ms1,line,80.0000-1800.0001,12,314.0972,73
5.93838,+,ESI,ms1,line,80.0000-1800.0001,12,315.0816,91
5.93838,+,ESI,ms1,line,80.0000-1800.0001,12,393.2958,506
5.93838,+,ESI,ms1,line,80.0000-1800.0001,12,394.2970,128
5.93838,+,ESI,ms1,line,80.0000-1800.0001,12,413.2655,807
5.93838,+,ESI,ms1,line,80.0000-1800.0001,12,414.2708,215
5.94673,+,ESI,ms1,line,80.0000-1800.0001,13,149.0264,103
5.94673,+,ESI,ms1,line,80.0000-1800.0001,13,173.0797,189
5.94673,+,ESI,ms1,line,80.0000-1800.0001,13,297.2405,80
5.94673,+,ESI,ms1,line,80.0000-1800.0001,13,301.1461,110
5.94673,+,ESI,ms1,line,80.0000-1800.0001,13,312.1049,514
5.94673,+,ESI,ms1,line,80.0000-1800.0001,13,313.1065,120
5.94673,+,ESI,ms1,line,80.0000-1800.0001,13,314.1012,66
5.94673,+,ESI,ms1,line,80.0000-1800.0001,13,315.0852,95
5.94673,+,ESI,ms1,line,80.0000-1800.0001,13,336.2496,66
5.94673,+,ESI,ms1,line,80.0000-1800.0001,13,393.2979,602
5.94673,+,ESI,ms1,line,80.0000-1800.0001,13,394.2992,140
5.94673,+,ESI,ms1,line,80.0000-1800.0001,13,413.2662,740
5.94673,+,ESI,ms1,line,80.0000-1800.0001,13,414.2693,226
5.95508,+,ESI,ms1,line,80.0000-1800.0001,13,149.0265,91
5.95508,+,ESI,ms1,line,80.0000-1800.0001,13,173.0794,202
5.95508,+,ESI,ms1,line,80.0000-1800.0001,13,297.2409,66
5.95508,+,ESI,ms1,line,80.0000-1800.0001,13,301.1447,112
5.95508,+,ESI,ms1,line,80.0000-1800.0001,13,312.1046,543
5.95508,+,ESI,ms1,line,80.0000-1800.0001,13,313.1053,122
5.95508,+,ESI,ms1,line,80.0000-1800.0001,13,315.0863,91
5.95508,+,ESI,ms1,line,80.0000-1800.0001,13,336.2521,77
5.95508,+,ESI,ms1,line,80.0000-1800.0001,13,377.0953,77
5.95508,+,ESI,ms1,line,80.0000-1800.0001,13,393.2985,549
5.95508,+,ESI,ms1,line,80.0000-1800.0001,13,394.3030,160
5.95508,+,ESI,ms1,line,80.0000-1800.0001,13,413.2656,761
5.95508,+,ESI,ms1,line,80.0000-1800.0001,13,414.2693,214
5.96343,+,ESI,ms1,line,80.0000-1800.0001,14,149.0262,113
5.96343,+,ESI,ms1,line,80.0000-1800.0001,14,173.0805,184
5.96343,+,ESI,ms1,line,80.0000-1800.0001,14,297.2393,76
5.96343,+,ESI,ms1,line,80.0000-1800.0001,14,301.1446,108
5.96343,+,ESI,ms1,line,80.0000-1800.0001,14,312.1040,517
5.96343,+,ESI,ms1,line,80.0000-1800.0001,14,313.1048,149
5.96343,+,ESI,ms1,line,80.0000-1800.0001,14,315.0805,91
5.96343,+,ESI,ms1,line,80.0000-1800.0001,14,336.2510,75
5.96343,+,ESI,ms1,line,80.0000-1800.0001,14,377.0919,137
5.96343,+,ESI,ms1,line,80.0000-1800.0001,14,393.2977,542
5.96343,+,ESI,ms1,line,80.0000-1800.0001,14,394.3029,152
5.96343,+,ESI,ms1,line,80.0000-1800.0001,14,413.2651,833
5.96343,+,ESI,ms1,line,80.0000-1800.0001,14,414.2686,192
5.96343,+,ESI,ms1,line,80.0000-1800.0001,14,427.2365,77
5.97177,+,ESI,ms1,line,80.0000-1800.0001,13,149.0256,87
5.97177,+,ESI,ms1,line,80.0000-1800.0001,13,173.0805,151
5.97177,+,ESI,ms1,line,80.0000-1800.0001,13,301.1443,104
5.97177,+,ESI,ms1,line,80.0000-1800.0001,13,312.1026,570
5.97177,+,ESI,ms1,line,80.0000-1800.0001,13,313.1046,135
5.97177,+,ESI,ms1,line,80.0000-1800.0001,13,315.0843,78
5.97177,+,ESI,ms1,line,80.0000-1800.0001,13,336.2517,73
5.97177,+,ESI,ms1,line,80.0000-1800.0001,13,377.0910,156
5.97177,+,ESI,ms1,line,80.0000-1800.0001,13,393.2982,519
5.97177,+,ESI,ms1,line,80.0000-1800.0001,13,394.2996,167
5.97177,+,ESI,ms1,line,80.0000-1800.0001,13,413.2667,736
5.97177,+,ESI,ms1,line,80.0000-1800.0001,13,414.2720,174
5.97177,+,ESI,ms1,line,80.0000-1800.0001,13,427.2344,66
5.98012,+,ESI,ms1,line,80.0000-1800.0001,14,149.0264,76
5.98012,+,ESI,ms1,line,80.0000-1800.0001,14,173.0800,159
5.98012,+,ESI,ms1,line,80.0000-1800.0001,14,301.1418,93
5.98012,+,ESI,ms1,line,80.0000-1800.0001,14,312.1032,533
5.98012,+,ESI,ms1,line,80.0000-1800.0001,14,313.1061,140
5.98012,+,ESI,ms1,line,80.0000-1800.0001,14,315.0796,121
5.98012,+,ESI,ms1,line,80.0000-1800.0001,14,336.2507,79
5.98012,+,ESI,ms1,line,80.0000-1800.0001,14,377.0911,230
5.98012,+,ESI,ms1,line,80.0000-1800.0001,14,393.2969,552
5.98012,+,ESI,ms1,line,80.0000-1800.0001,14,394.3008,151
5.98012,+,ESI,ms1,line,80.0000-1800.0001,14,413.2663,689
5.98012,+,ESI,ms1,line,80.0000-1800.0001,14,414.2724,196
5.98012,+,ESI,ms1,line,80.0000-1800.0001,14,419.0823,75
5.98012,+,ESI,ms1,line,80.0000-1800.0001,14,427.2330,64
5.98847,+,ESI,ms1,line,80.0000-1800.0001,13,149.0279,95
5.98847,+,ESI,ms1,line,80.0000-1800.0001,13,173.0797,179
5.98847,+,ESI,ms1,line,80.0000-1800.0001,13,301.1455,90
5.98847,+,ESI,ms1,line,80.0000-1800.0001,13,312.1024,573
5.98847,+,ESI,ms1,line,80.0000-1800.0001,13,313.1076,129
5.98847,+,ESI,ms1,line,80.0000-1800.0001,13,315.0784,108
5.98847,+,ESI,ms1,line,80.0000-1800.0001,13,336.2500,69
5.98847,+,ESI,ms1,line,80.0000-1800.0001,13,377.0926,250
5.98847,+,ESI,ms1,line,80.0000-1800.0001,13,393.2966,591
5.98847,+,ESI,ms1,line,80.0000-1800.0001,13,394.2996,191
5.98847,+,ESI,ms1,line,80.0000-1800.0001,13,413.2650,749
5.98847,+,ESI,ms1,line,80.0000-1800.0001,13,414.2711,208
5.98847,+,ESI,ms1,line,80.0000-1800.0001,13,419.0842,87
5.99682,+,ESI,ms1,line,80.0000-1800.0001,14,149.0294,84
5.99682,+,ESI,ms1,line,80.0000-1800.0001,14,173.0774,194
5.99682,+,ESI,ms1,line,80.0000-1800.0001,14,301.1456,103
5.99682,+,ESI,ms1,line,80.0000-1800.0001,14,311.2480,64
5.99682,+,ESI,ms1,line,80.0000-1800.0001,14,312.1039,599
5.99682,+,ESI,ms1,line,80.0000-1800.0001,14,313.1083,113
5.99682,+,ESI,ms1,line,80.0000-1800.0001,14,315.0790,86
5.99682,+,ESI,ms1,line,80.0000-1800.0001,14,377.0940,284
5.99682,+,ESI,ms1,line,80.0000-1800.0001,14,378.0930,71
5.99682,+,ESI,ms1,line,80.0000-1800.0001,14,393.2965,660
5.99682,+,ESI,ms1,line,80.0000-1800.0001,14,394.2982,173
5.99682,+,ESI,ms1,line,80.0000-1800.0001,14,413.2667,776
5.99682,+,ESI,ms1,line,80.0000-1800.0001,14,414.2719,237
5.99682,+,ESI,ms1,line,80.0000-1800.0001,14,419.0830,82
6.00517,+,ESI,ms1,line,80.0000-1800.0001,13,149.0290,70
6.00517,+,ESI,ms1,line,80.0000-1800.0001,13,173.0769,164
6.00517,+,ESI,ms1,line,80.0000-1800.0001,13,301.1435,110
6.00517,+,ESI,ms1,line,80.0000-1800.0001,13,312.1054,590
6.00517,+,ESI,ms1,line,80.0000-1800.0001,13,313.1097,140
6.00517,+,ESI,ms1,line,80.0000-1800.0001,13,315.0780,84
6.00517,+,ESI,ms1,line,80.0000-1800.0001,13,377.0954,307
6.00517,+,ESI,ms1,line,80.0000-1800.0001,13,393.2976,645
6.00517,+,ESI,ms1,line,80.0000-1800.0001,13,394.2989,137
6.00517,+,ESI,ms1,line,80.0000-1800.0001,13,413.2662,786
6.00517,+,ESI,ms1,line,80.0000-1800.0001,13,414.2720,209
6.00517,+,ESI,ms1,line,80.0000-1800.0001,13,419.0811,68
6.00517,+,ESI,ms1,line,80.0000-1800.0001,13,427.2413,66
6.0135,+,ESI,ms1,line,80.0000-1800.0001,13,173.0772,167
6.0135,+,ESI,ms1,line,80.0000-1800.0001,13,262.0901,77
6.0135,+,ESI,ms1,line,80.0000-1800.0001,13,301.1453,90
6.0135,+,ESI,ms1,line,80.0000-1800.0001,13,311.2494,76
6.0135,+,ESI,ms1,line,80.0000-1800.0001,13,312.1035,626
6.0135,+,ESI,ms1,line,80.0000-1800.0001,13,313.1083,114
6.0135,+,ESI,ms1,line,80.0000-1800.0001,13,315.0746,82
6.0135,+,ESI,ms1,line,80.0000-1800.0001,13,336.2509,85
6.0135,+,ESI,ms1,line,80.0000-1800.0001,13,377.0974,267
6.0135,+,ESI,ms1,line,80.0000-1800.0001,13,393.2980,640
6.0135,+,ESI,ms1,line,80.0000-1800.0001,13,394.2982,148
6.0135,+,ESI,ms1,line,80.0000-1800.0001,13,413.2666,835
6.0135,+,ESI,ms1,line,80.0000-1800.0001,13,414.2734,226
6.02185,+,ESI,ms1,line,80.0000-1800.0001,15,173.0780,159
6.02185,+,ESI,ms1,line,80.0000-1800.0001,15,262.0913,71
6.02185,+,ESI,ms1,line,80.0000-1800.0001,15,301.1464,79
6.02185,+,ESI,ms1,line,80.0000-1800.0001,15,311.2512,71
6.02185,+,ESI,ms1,line,80.0000-1800.0001,15,312.1020,645
6.02185,+,ESI,ms1,line,80.0000-1800.0001,15,313.1094,124
6.02185,+,ESI,ms1,line,80.0000-1800.0001,15,315.0747,76
6.02185,+,ESI,ms1,line,80.0000-1800.0001,15,336.2490,81
6.02185,+,ESI,ms1,line,80.0000-1800.0001,15,377.0962,256
6.02185,+,ESI,ms1,line,80.0000-1800.0001,15,393.2962,633
6.02185,+,ESI,ms1,line,80.0000-1800.0001,15,394.2985,167
6.02185,+,ESI,ms1,line,80.0000-1800.0001,15,413.2666,790
6.02185,+,ESI,ms1,line,80.0000-1800.0001,15,414.2707,223
6.02185,+,ESI,ms1,line,80.0000-1800.0001,15,419.0869,75
6.02185,+,ESI,ms1,line,80.0000-1800.0001,15,427.2376,65
6.03022,+,ESI,ms1,line,80.0000-1800.0001,15,149.0277,83
6.03022,+,ESI,ms1,line,80.0000-1800.0001,15,173.0789,178
6.03022,+,ESI,ms1,line,80.0000-1800.0001,15,262.0937,72
6.03022,+,ESI,ms1,line,80.0000-1800.0001,15,301.1481,78
6.03022,+,ESI,ms1,line,80.0000-1800.0001,15,312.1032,599
6.03022,+,ESI,ms1,line,80.0000-1800.0001,15,313.1048,117
6.03022,+,ESI,ms1,line,80.0000-1800.0001,15,315.0745,103
6.03022,+,ESI,ms1,line,80.0000-1800.0001,15,336.2491,71
6.03022,+,ESI,ms1,line,80.0000-1800.0001,15,377.0959,246
6.03022,+,ESI,ms1,line,80.0000-1800.0001,15,378.0899,72
6.03022,+,ESI,ms1,line,80.0000-1800.0001,15,393.2985,585
6.03022,+,ESI,ms1,line,80.0000-1800.0001,15,394.2984,169
6.03022,+,ESI,ms1,line,80.0000-1800.0001,15,413.2658,779
6.03022,+,ESI,ms1,line,80.0000-1800.0001,15,414.2706,243
6.03022,+,ESI,ms1,line,80.0000-1800.0001,15,419.0883,72
6.03857,+,ESI,ms1,line,80.0000-1800.0001,11,149.0267,97
6.03857,+,ESI,ms1,line,80.0000-1800.0001,11,173.0797,169
6.03857,+,ESI,ms1,line,80.0000-1800.0001,11,312.1036,568
6.03857,+,ESI,ms1,line,80.0000-1800.0001,11,313.1077,140
6.03857,+,ESI,ms1,line,80.0000-1800.0001,11,315.0754,96
6.03857,+,ESI,ms1,line,80.0000-1800.0001,11,377.0973,202
6.03857,+,ESI,ms1,line,80.0000-1800.0001,11,393.2973,577
6.03857,+,ESI,ms1,line,80.0000-1800.0001,11,394.2970,157
6.03857,+,ESI,ms1,line,80.0000-1800.0001,11,413.2653,792
6.03857,+,ESI,ms1,line,80.0000-1800.0001,11,414.2670,219
6.03857,+,ESI,ms1,line,80.0000-1800.0001,11,419.0845,67
6.04692,+,ESI,ms1,line,80.0000-1800.0001,15,149.0258,106
6.04692,+,ESI,ms1,line,80.0000-1800.0001,15,173.0794,145
6.04692,+,ESI,ms1,line,80.0000-1800.0001,15,301.1495,90
6.04692,+,ESI,ms1,line,80.0000-1800.0001,15,312.1039,588
6.04692,+,ESI,ms1,line,80.0000-1800.0001,15,313.1065,134
6.04692,+,ESI,ms1,line,80.0000-1800.0001,15,315.0748,83
6.04692,+,ESI,ms1,line,80.0000-1800.0001,15,354.0791,67
6.04692,+,ESI,ms1,line,80.0000-1800.0001,15,377.0966,223
6.04692,+,ESI,ms1,line,80.0000-1800.0001,15,393.2975,568
6.04692,+,ESI,ms1,line,80.0000-1800.0001,15,394.2965,122
6.04692,+,ESI,ms1,line,80.0000-1800.0001,15,413.2648,849
6.04692,+,ESI,ms1,line,80.0000-1800.0001,15,414.2671,252
6.04692,+,ESI,ms1,line,80.0000-1800.0001,15,419.0823,70
6.04692,+,ESI,ms1,line,80.0000-1800.0001,15,427.2424,65
6.04692,+,ESI,ms1,line,80.0000-1800.0001,15,429.2526,67
6.05527,+,ESI,ms1,line,80.0000-1800.0001,13,149.0252,101
6.05527,+,ESI,ms1,line,80.0000-1800.0001,13,173.0800,155
6.05527,+,ESI,ms1,line,80.0000-1800.0001,13,262.0896,83
6.05527,+,ESI,ms1,line,80.0000-1800.0001,13,301.1537,95
6.05527,+,ESI,ms1,line,80.0000-1800.0001,13,312.1035,543
6.05527,+,ESI,ms1,line,80.0000-1800.0001,13,313.1070,127
6.05527,+,ESI,ms1,line,80.0000-1800.0001,13,315.0726,97
6.05527,+,ESI,ms1,line,80.0000-1800.0001,13,377.0948,198
6.05527,+,ESI,ms1,line,80.0000-1800.0001,13,393.2968,644
6.05527,+,ESI,ms1,line,80.0000-1800.0001,13,394.2968,130
6.05527,+,ESI,ms1,line,80.0000-1800.0001,13,413.2647,839
6.05527,+,ESI,ms1,line,80.0000-1800.0001,13,414.2661,239
6.05527,+,ESI,ms1,line,80.0000-1800.0001,13,427.2422,79
6.06362,+,ESI,ms1,line,80.0000-1800.0001,14,149.0254,87
6.06362,+,ESI,ms1,line,80.0000-1800.0001,14,173.0825,157
6.06362,+,ESI,ms1,line,80.0000-1800.0001,14,262.0879,85
6.06362,+,ESI,ms1,line,80.0000-1800.0001,14,301.1470,96
6.06362,+,ESI,ms1,line,80.0000-1800.0001,14,312.1053,531
6.06362,+,ESI,ms1,line,80.0000-1800.0001,14,313.1073,107
6.06362,+,ESI,ms1,line,80.0000-1800.0001,14,315.0754,98
6.06362,+,ESI,ms1,line,80.0000-1800.0001,14,377.0954,190
6.06362,+,ESI,ms1,line,80.0000-1800.0001,14,393.2977,576
6.06362,+,ESI,ms1,line,80.0000-1800.0001,14,394.2993,122
6.06362,+,ESI,ms1,line,80.0000-1800.0001,14,413.2643,876
6.06362,+,ESI,ms1,line,80.0000-1800.0001,14,414.2666,204
6.06362,+,ESI,ms1,line,80.0000-1800.0001,14,419.0925,77
6.06362,+,ESI,ms1,line,80.0000-1800.0001,14,427.2428,78
6.07197,+,ESI,ms1,line,80.0000-1800.0001,15,149.0258,72
6.07197,+,ESI,ms1,line,80.0000-1800.0001,15,173.0829,181
6.07197,+,ESI,ms1,line,80.0000-1800.0001,15,262.0876,80
6.07197,+,ESI,ms1,line,80.0000-1800.0001,15,269.2053,64
6.07197,+,ESI,ms1,line,80.0000-1800.0001,15,297.2405,67
6.07197,+,ESI,ms1,line,80.0000-1800.0001,15,301.1477,92
6.07197,+,ESI,ms1,line,80.0000-1800.0001,15,312.1055,526
6.07197,+,ESI,ms1,line,80.0000-1800.0001,15,313.1072,100
6.07197,+,ESI,ms1,line,80.0000-1800.0001,15,315.0759,105
6.07197,+,ESI,ms1,line,80.0000-1800.0001,15,377.0967,162
6.07197,+,ESI,ms1,line,80.0000-1800.0001,15,393.2982,580
