title,retention_time_sec,mz,intensity
MS_BA_18,436.948,399.107287,129.0
MS_BA_18,436.948,400.097564,555.0
MS_BA_18,436.948,401.105624,137.0
MS_BA_18,436.948,413.265451,367.0
MS_BA_18,436.948,414.273331,97.0
MS_BA_18,436.948,417.121477,161.0
MS_BA_18,436.948,421.082915,709.0
MS_BA_18,436.948,422.08014,2540.0
MS_BA_18,436.948,423.085978,612.0
MS_BA_18,436.948,424.080678,182.0
MS_BA_18,436.948,427.254254,155.0
MS_BA_18,436.948,429.252285,100.0
MS_BA_18,436.948,438.058193,196.0
MS_BA_18,436.948,449.362127,64.0
MS_BA_18,436.948,507.06878,96.0
MS_BA_18,436.948,773.186948,91.0
MS_BA_18,436.948,820.185375,127.0
MS_BA_18,436.948,821.177547,272.0
MS_BA_18,436.948,822.172803,145.0
MS_BA_18,437.449,173.081549,209.0
MS_BA_18,437.449,301.14273,90.0
MS_BA_18,437.449,312.106907,156.0
MS_BA_18,437.449,315.080008,69.0
MS_BA_18,437.449,352.095736,347.0
MS_BA_18,437.449,353.090683,84.0
MS_BA_18,437.449,374.080386,676.0
MS_BA_18,437.449,375.085339,141.0
MS_BA_18,437.449,379.093571,122.0
MS_BA_18,437.449,380.092829,439.0
MS_BA_18,437.449,381.091953,85.0
MS_BA_18,437.449,393.299323,291.0
MS_BA_18,437.449,394.298394,70.0
MS_BA_18,437.449,399.104765,121.0
MS_BA_18,437.449,400.097762,514.0
MS_BA_18,437.449,401.105574,132.0
MS_BA_18,437.449,413.265451,371.0
MS_BA_18,437.449,414.26915,91.0
MS_BA_18,437.449,417.125572,152.0
MS_BA_18,437.449,421.084235,691.0
MS_BA_18,437.449,422.080598,2447.0
MS_BA_18,437.449,423.08664,607.0
MS_BA_18,437.449,424.080984,191.0
MS_BA_18,437.449,427.25451,171.0
MS_BA_18,437.449,429.256183,85.0
MS_BA_18,437.449,438.058659,185.0
MS_BA_18,437.449,507.070006,81.0
MS_BA_18,437.449,773.196583,74.0
MS_BA_18,437.449,774.196009,75.0
MS_BA_18,437.449,820.185446,134.0
MS_BA_18,437.449,821.175774,270.0
MS_BA_18,437.449,822.17557,131.0
MS_BA_18,437.95,173.081142,197.0
MS_BA_18,437.95,297.245598,75.0
MS_BA_18,437.95,301.143031,81.0
MS_BA_18,437.95,312.107453,178.0
MS_BA_18,437.95,315.07869,69.0
MS_BA_18,437.95,352.095713,315.0
MS_BA_18,437.95,353.092357,88.0
MS_BA_18,437.95,374.082492,664.0
MS_BA_18,437.95,375.085339,151.0
MS_BA_18,437.95,377.097414,67.0
MS_BA_18,437.95,379.092607,121.0
MS_BA_18,437.95,380.093601,420.0
MS_BA_18,437.95,381.089779,72.0
MS_BA_18,437.95,393.298096,270.0
MS_BA_18,437.95,394.295691,87.0
MS_BA_18,437.95,399.10076,112.0
MS_BA_18,437.95,400.097861,485.0
MS_BA_18,437.95,401.104831,122.0
MS_BA_18,437.95,413.263288,357.0
MS_BA_18,437.95,414.264314,111.0
MS_BA_18,437.95,417.125825,149.0
MS_BA_18,437.95,421.085403,627.0
MS_BA_18,437.95,422.080801,2370.0
MS_BA_18,437.95,423.086487,587.0
MS_BA_18,437.95,424.079659,200.0
MS_BA_18,437.95,427.255482,147.0
MS_BA_18,437.95,429.260336,80.0
MS_BA_18,437.95,438.059954,169.0
MS_BA_18,437.95,449.361131,73.0
MS_BA_18,437.95,507.070341,73.0
MS_BA_18,437.95,773.210141,75.0
MS_BA_18,437.95,820.185942,116.0
MS_BA_18,437.95,821.176129,260.0
MS_BA_18,437.95,822.177345,140.0
MS_BA_18,438.45,173.081687,248.0
MS_BA_18,438.45,297.241118,77.0
MS_BA_18,438.45,301.141656,87.0
MS_BA_18,438.45,309.132559,79.0
MS_BA_18,438.45,312.105639,204.0
MS_BA_18,438.45,315.080799,96.0
MS_BA_18,438.45,352.094645,335.0
MS_BA_18,438.45,353.093892,80.0
MS_BA_18,438.45,374.081966,675.0
MS_BA_18,438.45,375.085914,164.0
MS_BA_18,438.45,379.093619,112.0
MS_BA_18,438.45,380.094759,364.0
MS_BA_18,438.45,381.091132,81.0
MS_BA_18,438.45,393.29785,284.0
MS_BA_18,438.45,394.296527,84.0
MS_BA_18,438.45,399.100018,97.0
MS_BA_18,438.45,400.098009,454.0
MS_BA_18,438.45,401.108796,97.0
MS_BA_18,438.45,413.26515,390.0
MS_BA_18,438.45,414.264616,114.0
MS_BA_18,438.45,417.126229,142.0
MS_BA_18,438.45,421.086267,587.0
MS_BA_18,438.45,422.081412,2244.0
MS_BA_18,438.45,423.085214,527.0
MS_BA_18,438.45,424.077467,174.0
MS_BA_18,438.45,427.252259,166.0
MS_BA_18,438.45,429.260336,79.0
MS_BA_18,438.45,438.059954,170.0
MS_BA_18,438.45,449.358455,72.0
MS_BA_18,438.45,507.067665,72.0
MS_BA_18,438.45,773.211104,66.0
MS_BA_18,438.45,820.182894,103.0
MS_BA_18,438.45,821.175987,247.0
MS_BA_18,438.45,822.171312,127.0
MS_BA_18,438.951,173.081728,211.0
MS_BA_18,438.951,301.141936,81.0
MS_BA_18,438.951,309.133995,67.0
MS_BA_18,438.951,312.104217,202.0
MS_BA_18,438.951,313.235045,64.0
MS_BA_18,438.951,315.080711,94.0
MS_BA_18,438.951,352.095202,278.0
MS_BA_18,438.951,353.094869,73.0
MS_BA_18,438.951,374.081248,667.0
MS_BA_18,438.951,375.085818,128.0
MS_BA_18,438.951,377.098183,67.0
MS_BA_18,438.951,379.093378,101.0
MS_BA_18,438.951,380.092877,349.0
MS_BA_18,438.951,381.089199,80.0
MS_BA_18,438.951,393.297703,290.0
MS_BA_18,438.951,394.294364,96.0
MS_BA_18,438.951,399.097694,110.0
MS_BA_18,438.951,400.098653,458.0
MS_BA_18,438.951,401.112564,89.0
MS_BA_18,438.951,413.265401,385.0
MS_BA_18,438.951,414.262702,110.0
MS_BA_18,438.951,417.125117,135.0
MS_BA_18,438.951,421.085454,555.0
MS_BA_18,438.951,422.081462,2128.0
MS_BA_18,438.951,423.084858,517.0
MS_BA_18,438.951,424.076091,173.0
MS_BA_18,438.951,427.251645,141.0
MS_BA_18,438.951,429.261977,88.0
MS_BA_18,438.951,438.059074,147.0
MS_BA_18,438.951,507.061256,85.0
MS_BA_18,438.951,773.203052,68.0
MS_BA_18,438.951,820.181831,91.0
MS_BA_18,438.951,821.176554,223.0
MS_BA_18,438.951,822.178693,127.0
MS_BA_18,439.452,173.081598,184.0
MS_BA_18,439.452,301.137082,83.0
MS_BA_18,439.452,312.104786,188.0
MS_BA_18,439.452,313.231672,68.0
MS_BA_18,439.452,315.080096,78.0
MS_BA_18,439.452,352.094529,243.0
MS_BA_18,439.452,353.095241,64.0
MS_BA_18,439.452,374.081535,586.0
MS_BA_18,439.452,375.086345,123.0
MS_BA_18,439.452,379.092703,88.0
MS_BA_18,439.452,380.092298,323.0
MS_BA_18,439.452,381.089247,72.0
MS_BA_18,439.452,393.295052,287.0
MS_BA_18,439.452,394.297559,77.0
MS_BA_18,439.452,399.100908,109.0
MS_BA_18,439.452,400.097762,361.0
MS_BA_18,439.452,401.112068,92.0
MS_BA_18,439.452,413.265099,330.0
MS_BA_18,439.452,414.262803,104.0
MS_BA_18,439.452,417.123853,121.0
MS_BA_18,439.452,421.083981,521.0
MS_BA_18,439.452,422.082123,1977.0
MS_BA_18,439.452,423.084247,464.0
MS_BA_18,439.452,424.078945,151.0
MS_BA_18,439.452,427.247092,138.0
MS_BA_18,439.452,429.261413,115.0
MS_BA_18,439.452,438.058452,119.0
MS_BA_18,439.452,449.362075,70.0
MS_BA_18,439.452,507.064711,66.0
MS_BA_18,439.452,820.178358,88.0
MS_BA_18,439.452,821.181448,214.0
MS_BA_18,439.452,822.177912,102.0
MS_BA_18,439.953,173.079954,218.0
MS_BA_18,439.953,312.106054,188.0
MS_BA_18,439.953,313.23441,64.0
MS_BA_18,439.953,315.080096,72.0
MS_BA_18,439.953,352.092694,214.0
MS_BA_18,439.953,374.081822,545.0
MS_BA_18,439.953,375.087304,122.0
MS_BA_18,439.953,379.094535,94.0
MS_BA_18,439.953,380.094132,317.0
MS_BA_18,439.953,393.294758,274.0
MS_BA_18,439.953,394.298886,81.0
MS_BA_18,439.953,399.101056,81.0
MS_BA_18,439.953,400.098851,345.0
MS_BA_18,439.953,401.110928,81.0
MS_BA_18,439.953,413.265804,372.0
MS_BA_18,439.953,414.265271,111.0
MS_BA_18,439.953,417.123803,107.0
MS_BA_18,439.953,421.083829,503.0
MS_BA_18,439.953,422.081564,1983.0
MS_BA_18,439.953,423.082669,455.0
MS_BA_18,439.953,424.077161,171.0
MS_BA_18,439.953,427.245199,119.0
MS_BA_18,439.953,429.261464,95.0
MS_BA_18,439.953,438.058452,131.0
MS_BA_18,439.953,507.063151,72.0
MS_BA_18,439.953,820.17694,76.0
MS_BA_18,439.953,821.180881,243.0
MS_BA_18,439.953,822.180183,84.0
MS_BA_18,440.454,173.080068,192.0
MS_BA_18,440.454,301.141485,68.0
MS_BA_18,440.454,312.105398,208.0
MS_BA_18,440.454,315.083479,78.0
MS_BA_18,440.454,352.092834,206.0
MS_BA_18,440.454,374.083115,464.0
MS_BA_18,440.454,375.086681,113.0
MS_BA_18,440.454,379.094245,112.0
MS_BA_18,440.454,380.093601,303.0
MS_BA_18,440.454,381.088861,67.0
MS_BA_18,440.454,393.294267,288.0
MS_BA_18,440.454,399.096013,76.0
MS_BA_18,440.454,400.100732,352.0
MS_BA_18,440.454,401.112911,87.0
MS_BA_18,440.454,413.264395,346.0
MS_BA_18,440.454,414.263306,111.0
MS_BA_18,440.454,417.122994,121.0
MS_BA_18,440.454,421.08388,457.0
MS_BA_18,440.454,422.080801,1959.0
MS_BA_18,440.454,423.081753,466.0
MS_BA_18,440.454,424.075683,165.0
MS_BA_18,440.454,427.249497,92.0
MS_BA_18,440.454,429.262387,71.0
MS_BA_18,440.454,438.057934,118.0
MS_BA_18,440.454,449.363387,69.0
MS_BA_18,440.454,507.061312,64.0
MS_BA_18,440.454,821.17932,236.0
MS_BA_18,440.454,822.184513,84.0
MS_BA_18,440.955,173.079457,190.0
MS_BA_18,440.955,301.141442,89.0
MS_BA_18,440.955,312.106688,201.0
MS_BA_18,440.955,315.081282,74.0
MS_BA_18,440.955,352.094111,212.0
MS_BA_18,440.955,374.083354,411.0
MS_BA_18,440.955,375.087687,88.0
MS_BA_18,440.955,379.091113,118.0
MS_BA_18,440.955,380.093167,306.0
MS_BA_18,440.955,381.091035,85.0
MS_BA_18,440.955,393.294218,283.0
MS_BA_18,440.955,399.097101,72.0
MS_BA_18,440.955,400.100435,357.0
MS_BA_18,440.955,401.111622,68.0
MS_BA_18,440.955,413.263539,325.0
MS_BA_18,440.955,414.26381,94.0
MS_BA_18,440.955,417.123499,103.0
MS_BA_18,440.955,421.084337,456.0
MS_BA_18,440.955,422.080344,1861.0
MS_BA_18,440.955,423.07936,416.0
MS_BA_18,440.955,424.074562,143.0
MS_BA_18,440.955,427.249906,117.0
MS_BA_18,440.955,438.055603,129.0
MS_BA_18,440.955,449.363964,70.0
MS_BA_18,440.955,820.173183,68.0
MS_BA_18,440.955,821.178824,193.0
MS_BA_18,440.955,822.18941,80.0
MS_BA_18,441.455,173.078912,182.0
MS_BA_18,441.455,301.138048,80.0
MS_BA_18,441.455,312.105835,198.0
MS_BA_18,441.455,315.079525,83.0
MS_BA_18,441.455,352.092903,175.0
MS_BA_18,441.455,374.084264,334.0
MS_BA_18,441.455,375.083277,90.0
MS_BA_18,441.455,379.091209,109.0
MS_BA_18,441.455,380.092781,321.0
MS_BA_18,441.455,381.093258,91.0
MS_BA_18,441.455,393.295249,293.0
MS_BA_18,441.455,399.093936,67.0
MS_BA_18,441.455,400.100039,339.0
MS_BA_18,441.455,401.106268,82.0
MS_BA_18,441.455,413.264697,324.0
MS_BA_18,441.455,414.268243,110.0
MS_BA_18,441.455,417.122438,119.0
MS_BA_18,441.455,421.082305,422.0
MS_BA_18,441.455,422.080547,1745.0
MS_BA_18,441.455,423.083585,386.0
MS_BA_18,441.455,424.072931,124.0
MS_BA_18,441.455,427.250724,103.0
MS_BA_18,441.455,438.051044,126.0
MS_BA_18,441.455,449.367479,79.0
MS_BA_18,441.455,507.055794,79.0
MS_BA_18,441.455,820.176798,74.0
MS_BA_18,441.455,821.179249,188.0
MS_BA_18,441.455,822.189906,78.0
MS_BA_18,441.958,173.080776,175.0
MS_BA_18,441.958,301.138113,78.0
MS_BA_18,441.958,312.106338,202.0
MS_BA_18,441.958,315.078427,67.0
MS_BA_18,441.958,352.09288,166.0
MS_BA_18,441.958,374.083593,279.0
MS_BA_18,441.958,375.083709,77.0
MS_BA_18,441.958,379.090438,99.0
MS_BA_18,441.958,380.092057,308.0
MS_BA_18,441.958,381.094272,84.0
MS_BA_18,441.958,393.296869,362.0
MS_BA_18,441.958,400.101673,331.0
MS_BA_18,441.958,401.101212,78.0
MS_BA_18,441.958,413.266206,311.0
MS_BA_18,441.958,414.26512,117.0
MS_BA_18,441.958,417.121882,111.0
MS_BA_18,441.958,421.083067,410.0
MS_BA_18,441.958,422.081717,1702.0
MS_BA_18,441.958,423.082924,355.0
MS_BA_18,441.958,424.072268,110.0
MS_BA_18,441.958,427.249343,101.0
MS_BA_18,441.958,429.260952,66.0
MS_BA_18,441.958,438.056069,150.0
MS_BA_18,441.958,449.364226,75.0
MS_BA_18,441.958,507.051224,89.0
MS_BA_18,441.958,820.171411,67.0
MS_BA_18,441.958,821.175348,188.0
MS_BA_18,441.958,822.191113,76.0
MS_BA_18,442.459,173.08137,169.0
MS_BA_18,442.459,301.142816,82.0
MS_BA_18,442.459,312.104786,174.0
MS_BA_18,442.459,315.082293,77.0
MS_BA_18,442.459,352.089072,158.0
MS_BA_18,442.459,374.08278,232.0
MS_BA_18,442.459,379.092703,76.0
MS_BA_18,442.459,380.092491,280.0
MS_BA_18,442.459,381.091228,77.0
MS_BA_18,442.459,393.297409,303.0
MS_BA_18,442.459,394.311025,64.0
MS_BA_18,442.459,400.102366,284.0
MS_BA_18,442.459,401.103691,67.0
MS_BA_18,442.459,413.267514,309.0
MS_BA_18,442.459,414.268445,104.0
MS_BA_18,442.459,417.122943,104.0
MS_BA_18,442.459,421.083473,357.0
MS_BA_18,442.459,422.081462,1669.0
MS_BA_18,442.459,423.080174,370.0
MS_BA_18,442.459,424.072727,108.0
MS_BA_18,442.459,427.249139,96.0
MS_BA_18,442.459,429.262952,66.0
MS_BA_18,442.459,438.055758,150.0
MS_BA_18,442.459,449.361445,77.0
MS_BA_18,442.459,507.055627,80.0
MS_BA_18,442.459,820.177295,65.0
MS_BA_18,442.459,821.179391,173.0
MS_BA_18,442.459,822.188274,89.0
MS_BA_18,442.96,173.080996,151.0
MS_BA_18,442.96,301.142193,82.0
MS_BA_18,442.96,312.104917,174.0
MS_BA_18,442.96,315.083391,68.0
MS_BA_18,442.96,352.088538,121.0
MS_BA_18,442.96,374.083498,187.0
MS_BA_18,442.96,379.092511,71.0
MS_BA_18,442.96,380.092636,282.0
MS_BA_18,442.96,381.090165,73.0
MS_BA_18,442.96,393.298488,260.0
MS_BA_18,442.96,400.101326,246.0
MS_BA_18,442.96,413.267062,315.0
MS_BA_18,442.96,414.271518,96.0
MS_BA_18,442.96,417.122893,84.0
MS_BA_18,442.96,421.083372,334.0
MS_BA_18,442.96,422.081971,1630.0
MS_BA_18,442.96,423.080938,389.0
MS_BA_18,442.96,424.073593,96.0
MS_BA_18,442.96,427.248064,102.0
MS_BA_18,442.96,438.055396,144.0
MS_BA_18,442.96,449.362127,70.0
MS_BA_18,442.96,821.182725,166.0
MS_BA_18,442.96,822.189197,91.0
MS_BA_18,443.46,173.081207,141.0
MS_BA_18,443.46,301.14535,77.0
MS_BA_18,443.46,312.104545,168.0
MS_BA_18,443.46,315.084665,93.0
MS_BA_18,443.46,352.085705,98.0
MS_BA_18,443.46,374.083498,150.0
MS_BA_18,443.46,379.098727,73.0
MS_BA_18,443.46,380.093312,231.0
MS_BA_18,443.46,381.091084,74.0
MS_BA_18,443.46,393.299961,222.0
MS_BA_18,443.46,400.100336,256.0
MS_BA_18,443.46,413.267716,290.0
MS_BA_18,443.46,414.272223,83.0
MS_BA_18,443.46,417.124359,65.0
MS_BA_18,443.46,421.082661,293.0
MS_BA_18,443.46,422.082581,1534.0
MS_BA_18,443.46,423.082058,390.0
MS_BA_18,443.46,424.078079,102.0
MS_BA_18,443.46,427.247041,106.0
MS_BA_18,443.46,438.054049,164.0
MS_BA_18,443.46,820.176657,72.0
MS_BA_18,443.46,821.179817,171.0
MS_BA_18,443.46,822.189906,83.0
MS_BA_18,443.961,173.080605,163.0
MS_BA_18,443.961,301.146896,65.0
MS_BA_18,443.961,312.106076,173.0
MS_BA_18,443.961,313.236162,71.0
MS_BA_18,443.961,315.082512,104.0
MS_BA_18,443.961,352.085728,73.0
MS_BA_18,443.961,374.083354,152.0
MS_BA_18,443.961,379.096607,81.0
MS_BA_18,443.961,380.092684,226.0
MS_BA_18,443.961,381.093065,73.0
MS_BA_18,443.961,393.301532,256.0
MS_BA_18,443.961,394.295888,69.0
MS_BA_18,443.961,400.100633,234.0
MS_BA_18,443.961,413.266106,303.0
